"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"21:25:52.1004021","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col02#4&20999191&0&0001#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.1004247","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col05\4&20999191&0&0004\Device Parameters","SUCCESS","Desired Access: Delete, Read Control, Write DAC, Write Owner, Synchronize"
"21:25:52.1004306","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col02#4&20999191&0&0001#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.1004345","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col05\4&20999191&0&0004","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.1004455","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col02#4&20999191&0&0001#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.1004467","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col05\4&20999191&0&0004\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:25:52.1004555","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col05\4&20999191&0&0004\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:25:52.1004636","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col05\4&20999191&0&0004\Device Parameters\SessionSecurityEnabled","NAME NOT FOUND","Length: 74"
"21:25:52.1004667","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col02#4&20999191&0&0001#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.1004676","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col05\4&20999191&0&0004\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:25:52.1004908","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col02#4&20999191&0&0001#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0002","SUCCESS","Desired Access: Query Value"
"21:25:52.1005001","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col05\4&20999191&0&0004\Device Parameters","SUCCESS",""
"21:25:52.1005037","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col02#4&20999191&0&0001#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0002\(Default)","SUCCESS","Type: <Unknown: 4294901765>, Length: 2, Data: "
"21:25:52.1005049","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col05\4&20999191&0&0004\Capabilities","SUCCESS","Type: REG_DWORD, Length: 4, Data: 224"
"21:25:52.1005335","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col05\4&20999191&0&0004\Device Parameters","SUCCESS","Desired Access: Delete, Read Control, Write DAC, Write Owner, Synchronize"
"21:25:52.1005559","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col02#4&20999191&0&0001#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0002","SUCCESS",""
"21:25:52.1005847","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col05\4&20999191&0&0004\Properties\{afd97640-86a3-4210-b67c-289c41aabe55}\0003","NAME NOT FOUND","Desired Access: Query Value"
"21:25:52.1006069","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col05\4&20999191&0&0004\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:25:52.1006228","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col02#4&20999191&0&0001#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.1006411","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col05\4&20999191&0&0004","SUCCESS",""
"21:25:52.1006551","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col05\4&20999191&0&0004\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:25:52.1007040","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col02#4&20999191&0&0001#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.1007195","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col05\4&20999191&0&0004\Device Parameters\WinRtInterfaceRestrictionLevel","NAME NOT FOUND","Length: 90"
"21:25:52.1007601","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col02#4&20999191&0&0001#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.1007773","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col05\4&20999191&0&0004\Device Parameters","SUCCESS",""
"21:25:52.1008439","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col02#4&20999191&0&0001#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.1008870","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col02#4&20999191&0&0001#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.1009181","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:25:52.1009501","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.1009769","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0002","SUCCESS","Desired Access: Query Value"
"21:25:52.1009913","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.1010007","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0002\(Default)","SUCCESS","Type: <Unknown: 4294901765>, Length: 2, Data: "
"21:25:52.1010286","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.1010380","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0002","SUCCESS",""
"21:25:52.1010640","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.1010718","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.1011216","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.1011356","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:25:52.1011736","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.1011783","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0003","SUCCESS","Desired Access: Query Value"
"21:25:52.1012058","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.1012067","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0003\(Default)","SUCCESS","Type: <Unknown: 4294901765>, Length: 2, Data: "
"21:25:52.1012226","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.1012312","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0003","SUCCESS",""
"21:25:52.1012530","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.1012577","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.1012778","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.1012890","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:25:52.1013036","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.1013119","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0004","SUCCESS","Desired Access: Query Value"
"21:25:52.1013171","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.1013597","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0004\(Default)","SUCCESS","Type: <Unknown: 4294901777>, Length: 1, Data: "
"21:25:52.1013612","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.1013745","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0004","SUCCESS",""
"21:25:52.1013960","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.1014006","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.1014196","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:25:52.1014277","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.1014402","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.1014442","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0005","SUCCESS","Desired Access: Query Value"
"21:25:52.1014629","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.1014719","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.1014862","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0005\(Default)","SUCCESS","Type: <Unknown: 4294901765>, Length: 2, Data: "
"21:25:52.1014868","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.1015013","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.1015172","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0005","SUCCESS",""
"21:25:52.1015607","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.1015825","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:25:52.1015932","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.1016073","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0006","SUCCESS","Desired Access: Query Value"
"21:25:52.1016419","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.1016598","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0006\(Default)","SUCCESS","Type: <Unknown: 4294901765>, Length: 2, Data: "
"21:25:52.1017103","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0006","SUCCESS",""
"21:25:52.1017198","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.1017351","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.1017362","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.1017597","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:25:52.1017610","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.1017828","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0007","SUCCESS","Desired Access: Query Value"
"21:25:52.1017842","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{2bd67d8b-8beb-48d5-87e0-6cda3428040a}\0002","NAME NOT FOUND","Desired Access: Query Value"
"21:25:52.1017991","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.1018114","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0007\(Default)","SUCCESS","Type: <Unknown: 4294901765>, Length: 2, Data: "
"21:25:52.1018160","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.1018243","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#\Properties\{cbf38310-4a17-4310-a1eb-247f0b67593b}\0007","SUCCESS",""
"21:25:52.1018291","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.1018365","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col05#4&20999191&0&0004#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.1018438","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.1018784","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
"21:25:52.1019165","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.1019318","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col03#4&20999191&0&0002#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS",""
