"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"21:05:43.4838622","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Properties\{80497100-8c73-48b9-aad9-ce387e19c56e}\0006","SUCCESS",""
"21:05:43.4838692","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0","SUCCESS","Desired Access: All Access"
"21:05:43.4838762","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Capabilities","SUCCESS","Type: REG_DWORD, Length: 4, Data: 32"
"21:05:43.4838819","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\UINumber","NAME NOT FOUND","Length: 140"
"21:05:43.4838874","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Address","NAME NOT FOUND","Length: 140"
"21:05:43.4838927","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0","SUCCESS",""
"21:05:43.4838972","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:05:43.4839200","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\ContainerID","SUCCESS","Type: REG_SZ, Length: 78, Data: {00000000-0000-0000-ffff-ffffffffffff}"
"21:05:43.4839502","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceContainers\{00000000-0000-0000-FFFF-FFFFFFFFFFFF}\BaseContainers\{00000000-0000-0000-FFFF-FFFFFFFFFFFF}\ACPI\PNP0800\4&34ff65f&0","SUCCESS","Type: REG_NONE, Length: 0"
"21:05:43.4839740","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\ContainerID","SUCCESS","Type: REG_SZ, Length: 78, Data: {00000000-0000-0000-ffff-ffffffffffff}"
"21:05:43.4840070","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceContainers\{00000000-0000-0000-FFFF-FFFFFFFFFFFF}\BaseContainers\{00000000-0000-0000-FFFF-FFFFFFFFFFFF}\ACPI\PNP0800\4&34ff65f&0","SUCCESS","Type: REG_NONE, Length: 0"
"21:05:43.4840312","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\HardwareID","SUCCESS","Type: REG_MULTI_SZ, Length: 90, Data: ACPI\VEN_PNP&DEV_0800, ACPI\PNP0800, *PNP0800"
"21:05:43.4840379","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\CompatibleIDs","NAME NOT FOUND","Length: 524"
"21:05:43.4840435","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\HardwareID","SUCCESS","Type: REG_MULTI_SZ, Length: 90, Data: ACPI\VEN_PNP&DEV_0800, ACPI\PNP0800, *PNP0800"
"21:05:43.4840524","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\0004","NAME NOT FOUND","Desired Access: Query Value"
"21:05:43.4840750","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Properties\{a45c254e-df1c-4efd-8020-67d146a850e0}\0025","SUCCESS","Desired Access: Query Value"
"21:05:43.4840836","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Properties\{a45c254e-df1c-4efd-8020-67d146a850e0}\0025\(Default)","SUCCESS","Type: <Unknown: 4294909970>, Length: 90, Data: "
"21:05:43.4840891","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Properties\{a45c254e-df1c-4efd-8020-67d146a850e0}\0025","SUCCESS",""
"21:05:43.4841004","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\PendingConfiguration","NAME NOT FOUND","Desired Access: Read"
"21:05:43.4841349","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\LogConf","SUCCESS","Desired Access: All Access"
"21:05:43.4841425","System","4","RegSetValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\LogConf\BasicConfigVector","SUCCESS","Type: REG_RESOURCE_REQUIREMENTS_LIST, Length: 72"
"21:05:43.4841593","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\LogConf","SUCCESS",""
"21:05:43.4841652","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:05:43.4841730","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Hardware Profiles\Current\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0","REPARSE","Desired Access: Read"
"21:05:43.4841820","System","4","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Hardware Profiles\0001\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0","REPARSE","Desired Access: Read"
"21:05:43.4841889","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Hardware Profiles\0001\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0","NAME NOT FOUND","Desired Access: Read"
"21:05:43.4842014","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0006","NAME NOT FOUND","Desired Access: Query Value"
"21:05:43.4842135","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Properties\{8c439ff0-9cf7-43cd-961e-9299a4c6c157}\0065","NAME NOT FOUND","Desired Access: Query Value"
"21:05:43.4842236","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Device Parameters","SUCCESS","Desired Access: Read Control"
"21:05:43.4842391","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:05:43.4842445","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:05:43.4842495","System","4","RegSetValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Device Parameters\FirmwareIdentified","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"21:05:43.4842557","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Device Parameters","SUCCESS",""
"21:05:43.4842714","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\LogConf","SUCCESS","Desired Access: All Access"
"21:05:43.4842785","System","4","RegSetValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\LogConf\BootConfig","SUCCESS","Type: REG_RESOURCE_LIST, Length: 40"
"21:05:43.4842935","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\LogConf","SUCCESS",""
"21:05:43.4843001","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0","SUCCESS","Desired Access: All Access"
"21:05:43.4843065","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Capabilities","SUCCESS","Type: REG_DWORD, Length: 4, Data: 32"
"21:05:43.4843123","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\UINumber","NAME NOT FOUND","Length: 140"
"21:05:43.4843177","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Address","NAME NOT FOUND","Length: 140"
"21:05:43.4843228","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0","SUCCESS",""
"21:05:43.4843309","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:05:43.4843373","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Service","NAME NOT FOUND","Length: 524"
"21:05:43.4843443","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0","SUCCESS","Desired Access: Read"
"21:05:43.4843780","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Filters","NAME NOT FOUND","Desired Access: Read/Write"
"21:05:43.4843841","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\LowerFilters","NAME NOT FOUND","Length: 182"
"21:05:43.4843900","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Service","NAME NOT FOUND","Length: 182"
"21:05:43.4843965","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Filters","NAME NOT FOUND","Desired Access: Read/Write"
"21:05:43.4844025","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\UpperFilters","NAME NOT FOUND","Length: 182"
"21:05:43.4844265","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0","SUCCESS",""
"21:05:43.4844402","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A","SUCCESS","Desired Access: Query Value"
"21:05:43.4844495","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A\(Default)","NAME NOT FOUND","Length: 140"
"21:05:43.4844556","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A","SUCCESS",""
"21:05:43.4844660","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Properties","SUCCESS","Desired Access: Create Sub Key"
"21:05:43.4844750","System","4","RegCreateKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}","SUCCESS","Desired Access: Create Sub Key, Disposition: REG_OPENED_EXISTING_KEY"
"21:05:43.4844846","System","4","RegCreateKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A","SUCCESS","Desired Access: Set Value, Create Sub Key, Delete, Disposition: REG_OPENED_EXISTING_KEY"
"21:05:43.4844925","System","4","RegSetValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A\(Default)","SUCCESS","Type: <Unknown: 4294901778>, Length: 40"
"21:05:43.4845030","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A","SUCCESS",""
"21:05:43.4845089","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}","SUCCESS",""
"21:05:43.4845146","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Properties","SUCCESS",""
"21:05:43.4845253","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\0009","NAME NOT FOUND","Desired Access: Query Value"
"21:05:43.4845359","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Properties\{24daeb80-9823-4ff8-92a6-3a4c6189f82c}\0002","NAME NOT FOUND","Desired Access: Query Value"
"21:05:43.4845464","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Capabilities","SUCCESS","Type: REG_DWORD, Length: 4, Data: 32"
"21:05:43.4845548","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:05:43.4845633","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:05:43.4845753","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Properties\{80d81ea6-7473-4b0c-8216-efc11a2c4c8b}\0005","NAME NOT FOUND","Desired Access: Query Value"
"21:05:43.4845993","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0","SUCCESS",""
"21:05:43.4846046","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0A08\0","SUCCESS",""
"21:05:43.4846100","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0","SUCCESS",""
"21:05:43.4846207","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0","SUCCESS","Desired Access: Read"
"21:05:43.4846240","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:05:43.4846337","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\0001","NAME NOT FOUND","Desired Access: Query Value"
"21:05:43.4846374","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:05:43.4846460","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0013","NAME NOT FOUND","Desired Access: Query Value"
"21:05:43.4846475","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0","SUCCESS",""
"21:05:43.4846664","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:05:43.4846741","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Filters","NAME NOT FOUND","Desired Access: Read/Write"
"21:05:43.4846804","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\LowerFilters","NAME NOT FOUND","Length: 524"
"21:05:43.4847007","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0\Service","NAME NOT FOUND","Length: 524"
"21:05:43.4847059","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0800\4&34ff65f&0","SUCCESS",""
"21:05:43.4847356","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0A08\0","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:05:43.4847468","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0A08\0\UINumber","NAME NOT FOUND","Length: 140"
"21:05:43.4848431","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0","SUCCESS","Desired Access: All Access"
"21:05:43.4848554","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0018","NAME NOT FOUND","Desired Access: Query Value"
"21:05:43.4848662","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A","SUCCESS","Desired Access: Query Value"
"21:05:43.4848754","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A\(Default)","SUCCESS","Type: <Unknown: 4294901778>, Length: 38, Data: "
"21:05:43.4848813","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A","SUCCESS",""
"21:05:43.4848899","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A","SUCCESS","Desired Access: Set Value, Create Sub Key"
"21:05:43.4848985","System","4","RegDeleteValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A\(Default)","SUCCESS",""
"21:05:43.4849081","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A","SUCCESS",""
"21:05:43.4849176","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\Properties\{4340a6c5-93fa-4706-972c-7b648008a5a7}\000D","NAME NOT FOUND","Desired Access: Query Value"
"21:05:43.4849269","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\000A","SUCCESS","Desired Access: Query Value"
"21:05:43.4849346","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\000A\(Default)","SUCCESS","Type: <Unknown: 4294901778>, Length: 122, Data: "
"21:05:43.4849400","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\000A","SUCCESS",""
"21:05:43.4849483","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0066","SUCCESS","Desired Access: Query Value"
"21:05:43.4849558","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0066\(Default)","SUCCESS","Type: <Unknown: 4294901776>, Length: 8, Data: "
"21:05:43.4849612","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0066","SUCCESS",""
"21:05:43.4849691","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\Properties","SUCCESS","Desired Access: Create Sub Key"
"21:05:43.4849767","System","4","RegCreateKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}","SUCCESS","Desired Access: Create Sub Key, Disposition: REG_OPENED_EXISTING_KEY"
"21:05:43.4849846","System","4","RegCreateKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0066","SUCCESS","Desired Access: Set Value, Create Sub Key, Delete, Disposition: REG_OPENED_EXISTING_KEY"
"21:05:43.4849913","System","4","RegSetValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0066\(Default)","SUCCESS","Type: <Unknown: 4294901776>, Length: 8"
"21:05:43.4849979","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0066","SUCCESS",""
"21:05:43.4850029","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}","SUCCESS",""
"21:05:43.4850079","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\Properties","SUCCESS",""
"21:05:43.4850165","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0067","NAME NOT FOUND","Desired Access: Query Value"
"21:05:43.4850263","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\Properties\{80497100-8c73-48b9-aad9-ce387e19c56e}\0006","SUCCESS","Desired Access: Query Value"
"21:05:43.4850345","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\Properties\{80497100-8c73-48b9-aad9-ce387e19c56e}\0006\(Default)","SUCCESS","Type: <Unknown: 4294901767>, Length: 4, Data: "
"21:05:43.4850399","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\Properties\{80497100-8c73-48b9-aad9-ce387e19c56e}\0006","SUCCESS",""
"21:05:43.4850466","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0","SUCCESS","Desired Access: All Access"
"21:05:43.4850609","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\Capabilities","SUCCESS","Type: REG_DWORD, Length: 4, Data: 32"
"21:05:43.4850669","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\UINumber","NAME NOT FOUND","Length: 140"
"21:05:43.4850724","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\Address","NAME NOT FOUND","Length: 140"
"21:05:43.4850775","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0","SUCCESS",""
"21:05:43.4850820","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:05:43.4851063","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\ContainerID","SUCCESS","Type: REG_SZ, Length: 78, Data: {00000000-0000-0000-ffff-ffffffffffff}"
"21:05:43.4851353","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceContainers\{00000000-0000-0000-FFFF-FFFFFFFFFFFF}\BaseContainers\{00000000-0000-0000-FFFF-FFFFFFFFFFFF}\ACPI\PNP0100\4&34ff65f&0","SUCCESS","Type: REG_NONE, Length: 0"
"21:05:43.4851589","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\ACPI\PNP0100\4&34ff65f&0\ContainerID","SUCCESS","Type: REG_SZ, Length: 78, Data: {00000000-0000-0000-ffff-ffffffffffff}"
"21:05:43.4851915","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Control\DeviceContainers\{00000000-0000-0000-FFFF-FFFFFFFFFFFF}\BaseContainers\{00000000-0000-0000-FFFF-FFFFFFFFFFFF}\ACPI\PNP0100\4&34ff65f&0","SUCCESS","Type: REG_NONE, Length: 0"
